gamma,val_accuracy,val_f1,val_fpr_AAE,val_fpr_SAE,val_fpr_gap,val_fnr_AAE,val_fnr_SAE,val_fnr_gap,test_accuracy,test_f1,test_fpr_AAE,test_fpr_SAE,test_fpr_gap,test_fnr_AAE,test_fnr_SAE,test_fnr_gap
0.32,0.8478783026421137,0.8440065681444991,0.2222222222222222,0.12227805695142378,0.09994416527079843,0.0913978494623656,0.214123006833713,0.1227251573713474,0.8302642113690952,0.8273615635179153,0.4444444444444444,0.14046822742474915,0.30397621701969524,0.10215053763440861,0.22146118721461186,0.11931064958020325
0.34,0.8502802241793435,0.8463434675431388,0.2222222222222222,0.11892797319932999,0.10329424902289222,0.08064516129032258,0.2164009111617312,0.13575574987140865,0.8294635708566853,0.8258381030253475,0.37037037037037035,0.14046822742474915,0.2299021429456212,0.11290322580645161,0.2237442922374429,0.1108410664309913
0.36,0.8470776621297038,0.8420181968569065,0.18518518518518517,0.11725293132328309,0.06793225386190209,0.08064516129032258,0.23006833712984054,0.14942317583951797,0.8326661329063251,0.8291087489779232,0.4444444444444444,0.13377926421404682,0.3106651802303976,0.12365591397849462,0.2146118721461187,0.09095595816762408
0.38,0.8406725380304243,0.8364831552999178,0.25925925925925924,0.1273031825795645,0.13195607667969475,0.08064516129032258,0.23006833712984054,0.14942317583951797,0.8270616493194556,0.8241042345276873,0.37037037037037035,0.14715719063545152,0.22321317973491883,0.10752688172043011,0.2237442922374429,0.1162174105170128
0.4,0.8478783026421137,0.8427152317880795,0.2222222222222222,0.11390284757118928,0.10831937465103293,0.08602150537634409,0.22779043280182232,0.14176892742547823,0.8246597277822257,0.8218063466232709,0.37037037037037035,0.1505016722408027,0.21986869812956766,0.10752688172043011,0.22602739726027396,0.11850051553984385
0.42,0.8518815052041633,0.847233691164327,0.2222222222222222,0.11222780569514237,0.10999441652707984,0.08064516129032258,0.22095671981776766,0.1403115585274451,0.8254603682946358,0.8224755700325733,0.3333333333333333,0.1505016722408027,0.18283166109253063,0.10752688172043011,0.22602739726027396,0.11850051553984385
0.44,0.8510808646917534,0.8462809917355372,0.2222222222222222,0.11222780569514237,0.10999441652707984,0.0913978494623656,0.21867881548974943,0.12728096602738384,0.8246597277822257,0.8206388206388207,0.37037037037037035,0.14381270903010032,0.22655766134027003,0.11827956989247312,0.23059360730593606,0.11231403741346294
0.46,0.8502802241793435,0.8450704225352113,0.2222222222222222,0.11055276381909548,0.11166945840312673,0.08064516129032258,0.22779043280182232,0.14714527151149975,0.8326661329063251,0.8299430431244914,0.37037037037037035,0.14214046822742474,0.2282299021429456,0.11290322580645161,0.21232876712328766,0.09942554131683605
0.48,0.8502802241793435,0.8460905349794239,0.2222222222222222,0.11725293132328309,0.10496929089893912,0.07526881720430108,0.22095671981776766,0.1456879026134666,0.8230584467574059,0.8201790073230268,0.3333333333333333,0.15384615384615385,0.17948717948717946,0.11827956989247312,0.2237442922374429,0.10546472234496979
0.5,0.8502802241793435,0.8468468468468469,0.2222222222222222,0.12227805695142378,0.09994416527079843,0.08064516129032258,0.21184510250569477,0.1311999412153722,0.8318654923939152,0.8292682926829268,0.4074074074074074,0.14214046822742474,0.2652669391799827,0.10215053763440861,0.21689497716894976,0.11474443953454115
0.52,0.8582866293034428,0.854080791426216,0.2222222222222222,0.10720268006700168,0.11501954215522053,0.08064516129032258,0.20956719817767655,0.12892203688735399,0.8326661329063251,0.828266228430567,0.37037037037037035,0.13210702341137123,0.23826334695899912,0.10752688172043011,0.228310502283105,0.1207836205626749
0.54,0.8542834267413931,0.8495867768595041,0.2222222222222222,0.10887772194304858,0.11334450027917363,0.08602150537634409,0.2164009111617312,0.13037940578538712,0.8286629303442754,0.8248772504091653,0.37037037037037035,0.14046822742474915,0.2299021429456212,0.11290322580645161,0.22602739726027396,0.11312417145382235
0.56,0.8590872698158527,0.8552631578947368,0.2222222222222222,0.10887772194304858,0.11334450027917363,0.08064516129032258,0.20501138952164008,0.1243662282313175,0.833466773418735,0.8306188925081434,0.37037037037037035,0.14046822742474915,0.2299021429456212,0.10215053763440861,0.21689497716894976,0.11474443953454115
0.58,0.8454763811048839,0.8411522633744856,0.2222222222222222,0.12227805695142378,0.09994416527079843,0.0913978494623656,0.22095671981776766,0.12955887035540206,0.8318654923939152,0.8278688524590164,0.2962962962962963,0.13879598662207357,0.1575003096742227,0.10752688172043011,0.22602739726027396,0.11850051553984385
0.6,0.8526821457165733,0.8484349258649094,0.2222222222222222,0.11390284757118928,0.10831937465103293,0.0967741935483871,0.20956719817767655,0.11279300462928946,0.8318654923939152,0.8289902280130294,0.3333333333333333,0.14381270903010032,0.189520624303233,0.10215053763440861,0.2191780821917808,0.1170275445573722
0.62,0.8486789431545236,0.8454619787408013,0.2222222222222222,0.12562814070351758,0.09659408151870463,0.08602150537634409,0.20956719817767655,0.12354569280133246,0.8270616493194556,0.8241042345276873,0.37037037037037035,0.14715719063545152,0.22321317973491883,0.0967741935483871,0.228310502283105,0.13153630873471792
0.64,0.8510808646917534,0.8462809917355372,0.2222222222222222,0.11222780569514237,0.10999441652707984,0.07526881720430108,0.2255125284738041,0.15024371126950303,0.833466773418735,0.8292282430213465,0.2962962962962963,0.1354515050167224,0.16084479127957388,0.0967741935483871,0.23059360730593606,0.13381941375754897
0.66,0.8486789431545236,0.8452088452088452,0.25925925925925924,0.12227805695142378,0.13698120230783545,0.07526881720430108,0.2164009111617312,0.14113209395743015,0.8294635708566853,0.8252666119770303,0.37037037037037035,0.13712374581939799,0.23324662455097236,0.11290322580645161,0.228310502283105,0.1154072764766534
0.68,0.844675740592474,0.8404605263157895,0.2222222222222222,0.12395309882747069,0.09826912339475152,0.0913978494623656,0.22095671981776766,0.12955887035540206,0.8390712570056045,0.8348397699260477,0.4444444444444444,0.12207357859531773,0.32237086584912666,0.11290322580645161,0.21689497716894976,0.10399175136249815
0.7000000000000001,0.8518815052041633,0.847233691164327,0.2222222222222222,0.11222780569514237,0.10999441652707984,0.10215053763440861,0.21184510250569477,0.10969456487128616,0.8350680544435548,0.8294701986754967,0.2962962962962963,0.1254180602006689,0.17087823609562738,0.0967741935483871,0.23972602739726026,0.14295183384887317
0.72,0.8526821457165733,0.8479338842975207,0.2222222222222222,0.11055276381909548,0.11166945840312673,0.0967741935483871,0.214123006833713,0.1173488132853259,0.8302642113690952,0.8262295081967214,0.4074074074074074,0.1354515050167224,0.271955902390685,0.10752688172043011,0.228310502283105,0.1207836205626749
0.74,0.8406725380304243,0.8362139917695474,0.18518518518518517,0.12897822445561138,0.05620696072957379,0.0967741935483871,0.2255125284738041,0.128738334925417,0.8326661329063251,0.828266228430567,0.4074074074074074,0.13043478260869565,0.27697262479871176,0.0967741935483871,0.2328767123287671,0.13610251878038002
0.76,0.8534827862289832,0.8481327800829875,0.2222222222222222,0.10552763819095477,0.11669458403126744,0.0967741935483871,0.21867881548974943,0.12190462194136234,0.8302642113690952,0.8262295081967214,0.37037037037037035,0.13712374581939799,0.23324662455097236,0.12365591397849462,0.22146118721461186,0.09780527323611724
0.78,0.8518815052041633,0.847233691164327,0.18518518518518517,0.11390284757118928,0.0712823376139959,0.0967741935483871,0.214123006833713,0.1173488132853259,0.8382706164931946,0.8344262295081967,0.25925925925925924,0.13377926421404682,0.12547999504521243,0.10215053763440861,0.2191780821917808,0.1170275445573722
0.8,0.8614891913530824,0.8571428571428571,0.18518518518518517,0.10385259631490787,0.0813325888702773,0.10215053763440861,0.19817767653758542,0.09602713890317681,0.8278622898318655,0.823914823914824,0.3333333333333333,0.14214046822742474,0.19119286510590858,0.10215053763440861,0.2328767123287671,0.1307261746943585
0.8200000000000001,0.855884707766213,0.8512396694214877,0.2222222222222222,0.10720268006700168,0.11501954215522053,0.0967741935483871,0.20956719817767655,0.11279300462928946,0.8326661329063251,0.8279835390946502,0.4074074074074074,0.12876254180602006,0.27864486560138735,0.0967741935483871,0.23515981735159816,0.13838562380321107
0.84,0.8486789431545236,0.8431535269709544,0.2222222222222222,0.11055276381909548,0.11166945840312673,0.11827956989247312,0.2164009111617312,0.09812134126925809,0.8326661329063251,0.8274153592072667,0.4074074074074074,0.1254180602006689,0.2819893472067385,0.11290322580645161,0.2328767123287671,0.1199734865223155
0.86,0.8590872698158527,0.8555008210180624,0.2222222222222222,0.11055276381909548,0.11166945840312673,0.08602150537634409,0.20045558086560364,0.11443407548925955,0.8366693354683747,0.8333333333333334,0.48148148148148145,0.12876254180602006,0.3527189396754614,0.10752688172043011,0.2146118721461187,0.1070849904256886
0.88,0.8510808646917534,0.8470394736842105,0.25925925925925924,0.11557788944723618,0.14368136981202306,0.10752688172043011,0.20501138952164008,0.09748450780120997,0.8270616493194556,0.8223684210526315,0.37037037037037035,0.13712374581939799,0.23324662455097236,0.10752688172043011,0.2374429223744292,0.1299160406539991
0.9,0.8526821457165733,0.8496732026143791,0.25925925925925924,0.12060301507537688,0.13865624418388237,0.10215053763440861,0.1958997722095672,0.09374923457515859,0.8350680544435548,0.83003300330033,0.5185185185185185,0.11872909698996656,0.3997894215285519,0.10215053763440861,0.2328767123287671,0.1307261746943585
0.92,0.8470776621297038,0.8440816326530612,0.2962962962962963,0.12562814070351758,0.1706681555927787,0.0913978494623656,0.2072892938496583,0.11589144438729271,0.833466773418735,0.8297872340425532,0.37037037037037035,0.1354515050167224,0.23491886535364795,0.11827956989247312,0.21689497716894976,0.09861540727647664
0.9400000000000001,0.8486789431545236,0.844954881050041,0.2222222222222222,0.12227805695142378,0.09994416527079843,0.10215053763440861,0.2072892938496583,0.10513875621524969,0.8342674139311449,0.8299096138044372,0.4444444444444444,0.12709030100334448,0.3173541434410999,0.0913978494623656,0.2328767123287671,0.14147886286640152
0.96,0.855884707766213,0.8522167487684729,0.2222222222222222,0.11390284757118928,0.10831937465103293,0.0967741935483871,0.20045558086560364,0.10368138731721654,0.8286629303442754,0.8257328990228013,0.37037037037037035,0.1454849498327759,0.22488542053759444,0.10752688172043011,0.22146118721461186,0.11393430549418175
0.98,0.8574859887910328,0.8533772652388797,0.25925925925925924,0.10720268006700168,0.15205657919225757,0.0967741935483871,0.20273348519362186,0.10595929164523477,0.8230584467574059,0.8195918367346938,0.4444444444444444,0.1454849498327759,0.2989594946116685,0.11290322580645161,0.23059360730593606,0.11769038149948445
