Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,label,p_AAE,dialect_strict,dialect_relaxed,dialect_strict_bin,dialect_relaxed_bin
1580,3,0,3,0,1,taecocky this bitch childish af one of my sisters wouldve had to crash her,1,0.6387547724793644,SAE,AAE,0,1
18115,3,0,3,0,1,rt therealicetre hot pockets hoes,1,0.9617452392734998,AAE,AAE,1,1
10461,3,0,0,3,2,i dont talk trash regarding sports,0,0.5236817407485245,SAE,SAE,0,0
3046,3,0,3,0,1,darth_maxwell dude i was pissed but then looking at it i fucking died at least im the most yoked ape,1,0.09451081968241215,SAE,SAE,0,0
12496,3,0,3,0,1,kaetlin is a bitch,1,0.44666992855808857,SAE,SAE,0,0
21149,3,0,3,0,1,shara fuck you in ya pussy you know what i meant mf,1,0.8523318994187202,AAE,AAE,1,1
1465,3,0,3,0,1,neiallure you should feel disrespected if a bitch try to suck you up with dry lips,1,0.4940360595626155,SAE,SAE,0,0
2179,3,0,0,3,2,uturns on yellow no aceptar este luz rojo lights taking too long make me bilingual,0,0.1208774945733577,SAE,SAE,0,0
10489,3,0,3,0,1,i dont have a wife she my bitch for the night if she was catching bodies then it might be alright,1,0.48665944171089764,SAE,SAE,0,0
11273,3,0,3,0,1,i told yall he was going to do that shit u pussy boy,1,0.9449711273193445,AAE,AAE,1,1
4908,3,1,2,0,1,stevestockmantx stockboy u should talk u tweet lies and childish shit about obamayoure very unqualified you only appeal to dumb rednecks,1,0.5548503131597992,SAE,SAE,0,0
14338,3,0,3,0,1,rt 1rudeassninja yung_n_gettinit carleycarllz bro dont argue with these rejected ass disney models bitches better go play in some food,1,0.6152064221841473,SAE,AAE,0,1
15885,3,0,3,0,1,rt hoodbibie and on the 7th day god said these hoes are for everybody,1,0.5495984339864896,SAE,SAE,0,0
14348,3,0,3,0,1,rt 1stblocklokee the niggas who just jumped my brother said that dre was in they hood bitch 131st belongs to us imma going to find you bi,1,0.8388474075410093,AAE,AAE,1,1
21857,3,0,3,0,1,that hate shit dont mean nothing bitch im feeling myself,1,0.7313623676525677,SAE,AAE,0,1
20554,3,0,3,0,1,rt tbhjust what are you twelve yeah on a scale of one to ten bitch,1,0.02967564126290476,SAE,SAE,0,0
13142,3,0,3,0,1,mei haruka is tied up and takes three cocks in her pussy and mouth,1,0.2949708675724642,SAE,SAE,0,0
11469,3,0,3,0,1,ill start at the butt and work my way to the pussy,1,0.21303077085458025,SAE,SAE,0,0
10761,3,0,3,0,1,i hate twitter just a bunch of sexy bitches i cant have,1,0.25429265945128493,SAE,SAE,0,0
22049,7,3,4,0,1,the movie abouttime a hard ass chick flick this nigga goes back in time if he but too quick n fucks the bitch over n over lol,1,0.8342118114727602,AAE,AAE,1,1
11147,3,0,3,0,1,i say fuck them other niggas bitch im all you need,1,0.8614139717046921,AAE,AAE,1,1
12765,3,0,3,0,1,lil bitch dumb,1,0.9941790188712396,AAE,AAE,1,1
24861,9,0,2,7,2,pretty girls wit bird brainswhat a waste smh,0,0.6173774035836356,SAE,AAE,0,1
10337,6,0,5,1,1,i been getting money i aint worried bout a hoe,1,0.9815645568871343,AAE,AAE,1,1
16459,3,2,1,0,0,rt kxrxsxb we all know that one person that could say anything and you just look at them thinking youre retarded stfu stupidbitches,1,0.07044765960793894,SAE,SAE,0,0
2291,3,0,2,1,1,3 things i cant stand while dealing with a bitch a hit feet b stank ass breath c skank ass ways,1,0.7077621547388402,SAE,AAE,0,1
24423,3,1,2,0,1,hoes are always putting your self in a nigga situation yall not going to be satisfied till you get your ass beat by a nigga,1,0.65080065435989,SAE,AAE,0,1
13852,3,2,0,1,0,obamas faves muslims black ghetto trash via worldnetdaily,1,0.2827683482978354,SAE,SAE,0,0
20275,3,0,0,3,2,rt pellucidstyles they might be called 5 seconds of summer but their songs are 3 minutes of trash,0,0.021697246189988292,SAE,SAE,0,0
326,3,0,1,2,2,complex_uk ashley young has tried to deny that bird s landed in his mouth hahaha,0,0.2568319595386003,SAE,SAE,0,0
13685,3,0,3,0,1,niggas who talk about pussy the most get the least rt francoiskilljoy 202sole quanb24 baltsneakershow what a shine box glittery pussy,1,0.552293860765858,SAE,SAE,0,0
11792,3,0,3,0,1,if i had a dollar for every time someone called me maggie id make it rain on all these hoes,1,0.31892167982072456,SAE,SAE,0,0
20681,3,1,2,0,1,rt trrvvv some these bitches got birkins and dont even have cars on the island let alone furniture,1,0.5090261350791095,SAE,SAE,0,0
9613,3,0,0,3,2,ga charlie charlie4927 stacydmomof5 revkahjc pattism74 cantucimblonde kacado,0,0.02679281238126264,SAE,SAE,0,0
24712,3,0,3,0,1,maybe bitches will stop talking about this dude omari one day,1,0.44702557979326385,SAE,SAE,0,0
8459,3,0,3,0,1,bumpin that nigga nigga rick ross bmf this hoe going harrrrd highh outside enjoying this weather,1,0.9319515712183356,AAE,AAE,1,1
2013,3,0,0,3,2,best asian massage on the park slope top rated spa 7186220221 24,0,0.016079859116602806,SAE,SAE,0,0
16013,3,0,3,0,1,rt imasavagebruh bitch got me acting crazy as hell lately,1,0.968090634165316,AAE,AAE,1,1
13225,3,2,0,1,0,most niccas broke but always n the limelight,1,0.9067096966290744,AAE,AAE,1,1
23213,3,1,2,0,1,when the bitch playes with your emotions an wont let you date thats the moment where i wanna kick her straight in the vagina,1,0.2307200348129144,SAE,SAE,0,0
6994,3,0,0,3,2,orchetect are we doing mad libs now cool uh twinkie 35 long dj pon3 cameo magic crystal tree tngseason4finale,0,0.11229879955997811,SAE,SAE,0,0
21155,3,0,2,1,1,she a bird for that shit was disrespectful then ran outside n left her man to get bossed on,1,0.9111343147809833,AAE,AAE,1,1
9003,3,0,3,0,1,do these glasses make my cunt look fat,1,0.23644436724005702,SAE,SAE,0,0
22045,3,0,3,0,1,the majority of you hoes think your shit dont stink,1,0.6203145723817567,SAE,AAE,0,1
3299,3,1,0,2,2,funnypicsdepot hes a greaser,0,0.0018456941620180894,SAE,SAE,0,0
16148,3,1,2,0,1,rt jayy_gee96 dumb bitches,1,0.9818466536635411,AAE,AAE,1,1
24033,3,0,3,0,1,aint kj mellos rt midcityace whos daddy a fuck nicca,1,0.9223345919657848,AAE,AAE,1,1
23769,3,0,3,0,1,you cant spell patrick without trick so trick or treat bitch,1,0.5122776127484768,SAE,SAE,0,0
2037,6,1,5,0,1,these bitches bound to get hurt cause a lot of these niggas be playing,1,0.8409320632407683,AAE,AAE,1,1
24744,3,0,3,0,1,my pussy pops severely and yours dont,1,0.5632259060831756,SAE,SAE,0,0
3123,3,0,3,0,1,doitlikejaye_ yasss bitch yassss you deserve it drake voice,1,0.9474347390286019,AAE,AAE,1,1
3707,3,0,2,1,1,jaredreve use monkey maker you prick,1,0.06735722986258122,SAE,SAE,0,0
19762,3,0,3,0,1,rt jaynovel real rt jruiz__ few things worse than forcing a conversation with a dumb bitch,1,0.219641698109632,SAE,SAE,0,0
11271,3,0,3,0,1,i told that chick tell the truth if you the realest bitch i ever met then show me some proof,1,0.5102222851989795,SAE,SAE,0,0
2231,3,0,0,3,2,straatvogels street birds homeless people twittering in amsterdam via huffpostimpact,0,0.09028630063554187,SAE,SAE,0,0
14756,3,1,2,0,1,rt blackrichyrich every nigga new hoe is da next niggas old hoe,1,0.9558090753695108,AAE,AAE,1,1
7107,3,1,0,2,2,regankelly91 go the gulls first grade should be a cracker physical,0,0.0118815632835234,SAE,SAE,0,0
1494,3,0,3,0,1,pharaohjas darkskin girls ugly ass bitch,1,0.9835417646533553,AAE,AAE,1,1
4394,3,1,2,0,1,nick_504_ fuck what a nigga gonna do i wanna see it and tell that nigga to stop acting like a bitch then,1,0.5704003086092855,SAE,SAE,0,0
21291,3,1,2,0,1,shyyyyyt 12 hours aint no hoe _shayalicious_ this fulltime12hr plus overtime and benefits sounds real good to me,1,0.49388272775456243,SAE,SAE,0,0
23341,3,0,3,0,1,why do i play these scary pc games cuz im not a pussy and i like being scared shitless,1,0.33554410044918026,SAE,SAE,0,0
11972,3,0,0,3,2,if you think that the term redskins being offensive is a political issue you are ignorant,0,0.021779787965005456,SAE,SAE,0,0
2539,3,2,0,1,0,aryanliving welcome to the movement anyone who gets even minor publicity is a queer fed or jew well according to the internet,1,0.018155424761056665,SAE,SAE,0,0
11024,3,0,3,0,1,i made you bitch,1,0.2978673601220473,SAE,SAE,0,0
7333,3,1,0,2,2,team_darrion night jigaboo,0,0.02813721056836042,SAE,SAE,0,0
15391,3,0,3,0,1,rt doseofoc dirrttyydan fasho youve been officially hired as my bitch,1,0.18259731400083506,SAE,SAE,0,0
8944,3,0,2,1,1,des popcorn hoes be in da way all the time mannn,1,0.8883914183903399,AAE,AAE,1,1
8014,6,3,1,2,0,apaches 30 mm rounds turn jihadis into tomato soup markrothschild1 rockprincess818 nofear3136 lanna70115,1,0.12702206830110366,SAE,SAE,0,0
7760,3,3,0,0,0,aint nobody wearing those new westbrook jordans but mexicans trailer park trash white girls,1,0.5071398790790497,SAE,SAE,0,0
3489,3,3,0,0,0,hovaa_ shut up lizard faggot nigger cunt,1,0.04995216885851605,SAE,SAE,0,0
22310,3,2,1,0,0,these people are fags,1,0.09656575774579398,SAE,SAE,0,0
12761,6,1,5,0,1,lil bitch,1,0.9965564153444948,AAE,AAE,1,1
20292,6,0,6,0,1,rt popitfor_tyrick tbh i left all my hoes alone,1,0.32368688626485626,SAE,SAE,0,0
19866,3,0,3,0,1,rt khulekile_32220 the karma of fucking over a good girl is the bitch you end up with,1,0.10368542500701913,SAE,SAE,0,0
11915,3,1,2,0,1,if you are out clubbing every weekend and leaving your child with your baby momma i dont wanna hear you bitch about child support,1,0.262841711291077,SAE,SAE,0,0
16790,6,0,6,0,1,rt meechgod 1017_sqquad but its some bad bitches on backpage you might find one of yo followers on there too wheretheyatdo,1,0.7934163917259478,SAE,AAE,0,1
9477,3,0,3,0,1,fuck im such a bitch,1,0.36572251108272164,SAE,SAE,0,0
8977,3,0,3,0,1,diets arent for alcoholicsa bitch be tipsy quick from eating veggies and shit,1,0.29062444642926405,SAE,SAE,0,0
21092,3,0,3,0,1,screaming money over hoes nigga you aint fuck shit,1,0.9854602643524013,AAE,AAE,1,1
18027,3,0,3,0,1,rt thealexp yelled out come on bitch at myself by myself lifting weights as motivationthanks guys you always have my back,1,0.042459172065638075,SAE,SAE,0,0
24401,3,1,2,0,1,he not gay no he just fuck with busted basic bitches lol,1,0.6917675507814568,SAE,AAE,0,1
10078,3,0,3,0,1,hey aside this was my graduation cap like fuck you bitch detroit what,1,0.4823022227598352,SAE,SAE,0,0
9532,6,4,2,0,0,fuck that niggah he so weak he cant tell that you a freak,1,0.8512596324825444,AAE,AAE,1,1
20519,6,0,6,0,1,rt strapdafool naw deez aint no 24s hoe u gota add 4 mo str8up,1,0.9444717932284307,AAE,AAE,1,1
1482,3,0,1,2,2,ogbeard some of yall bios are trash mine pretty good,0,0.3234364569707101,SAE,SAE,0,0
11274,3,0,0,3,2,i took 2 rebel vs yankee tests 40 questions accents word usage and scored a total of 475 rebel vs 525 yankee in southern pa,0,0.0022544860889428557,SAE,SAE,0,0
19968,3,0,3,0,1,rt lildurk_ no time to play wit bitches,1,0.9375615539860084,AAE,AAE,1,1
18519,3,0,3,0,1,rt xnastyy no i aint no bitch no i aint no snitch,1,0.8789557029033889,AAE,AAE,1,1
1884,3,0,3,0,1,lyricsaidso every bitch tell me i act like a nigga whatever the fuck that means,1,0.5828394564935199,SAE,SAE,0,0
24336,6,1,5,0,1,fuck your an bitch,1,0.21886551778916818,SAE,SAE,0,0
9912,3,0,3,0,1,happy bday ya bitch you maffue,1,0.8502822963529887,AAE,AAE,1,1
7708,3,0,3,0,1,act like im casper get ghost with a bitch,1,0.7878271373604516,SAE,AAE,0,1
11961,3,0,3,0,1,if you said more today on the internet about duck dynasty than about the northwestimperative youre a useless whigger,1,0.013044147677879776,SAE,SAE,0,0
5277,3,0,2,1,1,webeatbitches thats trash its ot,1,0.9296620141516473,AAE,AAE,1,1
19862,3,0,3,0,1,rt khadijzah someone will love your bitch ass it wont be me but someone will love you,1,0.19976328182914146,SAE,SAE,0,0
25260,6,0,6,0,1,yo bitch whippin in the early morning,1,0.9738086803567896,AAE,AAE,1,1
12110,3,0,2,1,1,in two months tho hoe,1,0.6080951411861287,SAE,AAE,0,1
19723,3,0,3,0,1,rt itskingdee 1inkkofrosess fuck them hoes i have bigger problems like do you cook at your house lol,1,0.4998296962479579,SAE,SAE,0,0
13816,6,1,5,0,1,now my side bitch my main bitch bc my main hoe aint feeling me no mo no mo,1,0.9099128426208305,AAE,AAE,1,1
629,3,1,2,0,1,your a queer,1,0.002290828365652977,SAE,SAE,0,0
15861,3,0,3,0,1,rt hits_biunts hits blunt bruh if she tells me to go text my other hoes but shes one of my hoes do i keep texting her,1,0.5766910243151593,SAE,SAE,0,0
5481,3,0,0,3,2,_linsanity22 derrrrrrr 1st of all her songs are actually good compared to the other trash shes such a showman omg,0,0.009846333957469068,SAE,SAE,0,0
5358,3,0,1,2,2,yankees and we all fell asleep frizzle18,0,0.006826678169253323,SAE,SAE,0,0
17081,3,0,3,0,1,rt norrisdagod i aint never had a basic bitch never will,1,0.672596183645128,SAE,AAE,0,1
24821,3,0,3,0,1,omg that bitch sang uninvited ugh rt alanisnews setlist mainestatepier,1,0.030931092921967485,SAE,SAE,0,0
21477,3,0,3,0,1,some call it trickn i call it hangn out ima handle my business n knock dat pussy out,1,0.9906170050979792,AAE,AAE,1,1
18101,3,0,3,0,1,rt theonlyreed warm that pussy up,1,0.6240524582243084,SAE,AAE,0,1
18075,3,0,3,0,1,rt thejoeyswoll dont be with a bad bitch that just looks good find a good woman that tells you when youre slippin and pushes you to,1,0.16487081756444763,SAE,SAE,0,0
14303,3,0,3,0,1,quit hoggin the blunt bitch,1,0.8991338634637728,AAE,AAE,1,1
14359,3,0,3,0,1,rt 33mleny bae lemme see your phone if you dont have hella hoes me one sec,1,0.7225984590680571,SAE,AAE,0,1
2666,3,0,3,0,1,bitchimastunna veshaacouture lmao bitch shut up,1,0.8537154339843681,AAE,AAE,1,1
16686,3,0,3,0,1,rt lydsortiz cant treat these hoes like ladies man,1,0.9916505973553945,AAE,AAE,1,1
21953,3,0,0,3,2,the giants trash,0,0.11389626335273906,SAE,SAE,0,0
15170,3,0,3,0,1,rt cuhcuhcuh fat bitches dont like liftin up they arms in the summer all that dampness cuh,1,0.7883300431973582,SAE,AAE,0,1
22506,3,0,3,0,1,this fucking little bitch landed on me in the car and really thought i wouldnt kill him,1,0.14020397172995314,SAE,SAE,0,0
10093,3,1,2,0,1,his bitch ass a hoe ass nigga prolly dont get no pussy,1,0.9962375764132202,AAE,AAE,1,1
20423,3,1,2,0,1,rt scaffoldjocky ill never smoke weed with willy again he invited that hick toby keith and i fucking hate that mongoloid,1,0.09198228788727969,SAE,SAE,0,0
12906,3,1,2,0,1,lol at these honkies talking trash im done with this shit growup whitetrash,1,0.9855345811750245,AAE,AAE,1,1
18429,3,0,3,0,1,rt watdafckyoumean its my brother weekend bitch longlivelilray,1,0.5434420649079132,SAE,SAE,0,0
1495,3,1,0,2,2,plmpcess in the fashion world urban means stolen from black people its ghetto on us and urban on them haha,0,0.05409465457425926,SAE,SAE,0,0
23783,3,0,3,0,1,you ever dream about fucking a chick fuck her in real life then the pussy was better in the dream,1,0.2784208809520879,SAE,SAE,0,0
2587,3,0,3,0,1,bukpsychodrama just followed me on vice lord dats rns i been listening to this nigga since magic almighty on you hoes,1,0.9616221925276246,AAE,AAE,1,1
3543,3,0,3,0,1,iideaiid jquiiin so many bitches you gon need to change ya name from jebidiah to bitches,1,0.8134172929616007,AAE,AAE,1,1
25280,3,0,1,2,2,you know what they say the early bird gets the worm puts gummy worms in your morning coffee,0,0.06440941997549215,SAE,SAE,0,0
8364,3,0,3,0,1,both of them hoes losers and need to hit the gym,1,0.3126775512882988,SAE,SAE,0,0
9586,3,2,1,0,0,fucking gook,1,0.05431847422764724,SAE,SAE,0,0
19540,3,0,3,0,1,rt hspiotta_21 c is for cunt u is for ur a cunt n is for not sure u know this but ur a cunt t is for turn around bitch ur a cunt,1,0.2606871269254747,SAE,SAE,0,0
5057,3,0,3,0,1,thecheekyd_ hi yeah trolls are annoying but dont concern yourself with them theyre all twats have no life lol just ignore them x,1,0.026853643517350142,SAE,SAE,0,0
19203,3,0,3,0,1,rt collegefession the only thing that collegefession has taught me is that in fact these hoes aint loyal stony brook,1,0.6450633567528538,SAE,AAE,0,1
24957,3,0,3,0,1,some prude bitch unfollwed me show me ur ugly face,1,0.46020418592033013,SAE,SAE,0,0
3023,3,0,3,0,1,damianhuffaker haha just kiddin but ya we should and get that fag taylerhatesyou to come and well go fishin or some shit,1,0.13318119195959238,SAE,SAE,0,0
3392,3,0,3,0,1,grizzboadams wyattnuckels im on that straight cali kush bitch dont kill my vibe,1,0.8107465560234081,AAE,AAE,1,1
3202,3,0,3,0,1,emmanuelrodz11 willian up in that hoe,1,0.7242280615567616,SAE,AAE,0,1
10715,3,2,1,0,0,i hate all these industry fags i hope they all get the nigerian summer flu,1,0.4053467391057026,SAE,SAE,0,0
24045,3,0,3,0,1,all my exes are bitches,1,0.535872503447726,SAE,SAE,0,0
24604,3,0,0,3,2,its a brand new day and the birds they chirpin,0,0.46803016104743644,SAE,SAE,0,0
12909,3,1,2,0,1,lol bitch u a has been,1,0.7776670004518017,SAE,AAE,0,1
14874,3,1,0,2,2,rt buckm00se abel is a 43 yrs old beaner working home depot and he didnt want to hang out with you major l,0,0.027897956407312758,SAE,SAE,0,0
8922,3,0,0,3,2,decent trade for the yankees a proven veteran ichiro for some prospects,0,0.008746476267522172,SAE,SAE,0,0
10115,6,1,5,0,1,hoes always tryna say they look like a celebrity no bitch you like the other hoe that love on krenshaw sit yo basic ass down,1,0.8832666711115912,AAE,AAE,1,1
10958,3,0,3,0,1,i like to butt fuck fine ladies will i choke hold a bitch well maybe 55,1,0.22707526916669413,SAE,SAE,0,0
3324,3,0,0,3,2,garciac28 those nudes were trash,0,0.02333694604700152,SAE,SAE,0,0
6632,3,0,3,0,1,kieffer_jason bitch you are not funny stfu talking to me what part of that do you not understand,1,0.1786732476670716,SAE,SAE,0,0
13508,3,0,3,0,1,nah bitch apples apples apples but bitch nawl cuz oranges oranges oranges bitch you dumb as fuck,1,0.5015529767410228,SAE,SAE,0,0
1281,3,2,1,0,0,freddiegibbs tea bag a bitch pahahaha,1,0.5399462795902586,SAE,SAE,0,0
16173,7,0,6,1,1,rt jewjitsugrl admiralackbar3 00_jackie darknight420 allahthefairy tayyibn bring it bitch,1,0.651054570444362,SAE,AAE,0,1
19600,3,0,2,1,1,rt ih8tvvitterhoes i gotta curve these hoes before they have a chance to curve me,1,0.8314220554665472,AAE,AAE,1,1
13738,3,0,3,0,1,no time for bitch niggas,1,0.894576216568454,AAE,AAE,1,1
14461,3,0,0,3,2,rt advicetowriters a bird doesnt sing because it has an answer it sings because it has a song maya angelou poetry writing,0,0.0738860171785739,SAE,SAE,0,0
5619,3,0,3,0,1,abbywiseman1 haha you were that bitch on our team,1,0.07339369732785007,SAE,SAE,0,0
17808,3,1,2,0,1,rt steadmanterri wheeler_kashhh mann fuckk dat shitfuckk dat bitch,1,0.9980552795234333,AAE,AAE,1,1
18899,6,0,6,0,1,rt _sheswatspoppin js met a lil bitch wit a long name mufucka had more letters den tennessee i go gorilla ina pussy rip,1,0.8767686385531339,AAE,AAE,1,1
25179,3,0,3,0,1,when a bitch say you cant dance,1,0.43904955207908525,SAE,SAE,0,0
12270,3,1,2,0,1,its ok to tell a nigga he trash and a feature will never happen fam,1,0.7104060183053362,SAE,AAE,0,1
4935,3,0,3,0,1,stunningvisual yes hoe you always had the camera,1,0.2445546679296671,SAE,SAE,0,0
14324,3,1,2,0,1,rt 0_oitscrunch def a whiny bitch rt manddddddd lawsofsex a girl who cries is a girl who cares or a whiny bitch,1,0.19837336029152766,SAE,SAE,0,0
3448,3,0,3,0,1,heilsidious ass oreos and his name is thad castle,1,0.2561019499805417,SAE,SAE,0,0
23651,3,0,0,3,2,yesterday i saw a red hair do with streaks of orange and yellow in it combed up like woody wood pecker and,0,0.1045952268189867,SAE,SAE,0,0
15430,3,0,0,3,2,rt duke27_ mistakes are showing up late for work running red lights or even forgetting 2 take the trash out this here aint 1,0,0.34803511781609175,SAE,SAE,0,0
20005,3,0,0,3,2,rt lnsanetweets when other girls wear beanies they look cute stylish but when i wear them i look like a member of a drug cartel who sel,0,0.04164820603931895,SAE,SAE,0,0
452,3,0,3,0,1,foreign chick no lie man that bitch beautiful,1,0.9379399254228763,AAE,AAE,1,1
9618,3,0,3,0,1,goat rt dblockdeuce_215 nitty had bitches rubbin his beard and stomach at the same time in jollies legendary,1,0.6644055834419497,SAE,AAE,0,1
12070,3,0,3,0,1,ima be home tomorrow so line up a bitch for me,1,0.596123209188709,SAE,SAE,0,0
14575,3,2,1,0,0,rt assholeofdayear rudy gay a faggot for not changing his last name once he got money,1,0.42434281803575286,SAE,SAE,0,0
2690,3,0,0,3,2,blakeanderson21 thanks hun haha,0,0.09637835441537922,SAE,SAE,0,0
5550,3,1,2,0,1,_cblaze kieffer_jason ask your boy jason keiffer is he still tryna to get his one on one and y he block me pussy boy,1,0.7256800246429223,SAE,AAE,0,1
17526,3,0,0,3,2,rt roulettista mertesacker saying give him the ghetto fist is still goat,0,0.3287259298358316,SAE,SAE,0,0
17233,3,0,3,0,1,rt prayingforhead no sex bitch i only want the decks bitch yugioh,1,0.263046928852488,SAE,SAE,0,0
1216,6,0,6,0,1,ciscoallday if you have a different dude every other week you might be a hoe jsno your not dont listen to him ladies dou,1,0.3255078801455351,SAE,SAE,0,0
7476,3,0,1,2,2,washingtonpost the people who work at those companies tend to be trash,0,0.03786675357086761,SAE,SAE,0,0
9641,3,0,3,0,1,gators bitches better be using jimmies,1,0.28947492442962786,SAE,SAE,0,0
16980,3,0,2,1,1,rt nachopicasso these fine bitches are prolly poopin and flat ironing they hair to no flex zone right now,1,0.7559647742711549,SAE,AAE,0,1
1298,3,0,3,0,1,guccisaybur if u say ur a mermaid it obviously means ur pussy is fishy,1,0.3919937396749564,SAE,SAE,0,0
24513,4,0,4,0,1,i was gone for 2 days dont her bitch ass miss me,1,0.861555813172938,AAE,AAE,1,1
19980,3,0,3,0,1,rt lilduval real bitches text u can u talk before they call,1,0.9817888948853589,AAE,AAE,1,1
11565,3,0,3,0,1,im glad to see that broads are still into the faggot look when it comes to picking dudes,1,0.22365961879941457,SAE,SAE,0,0
13500,3,0,0,3,2,njsole sole sauce get those soles icy again,0,0.050944743971391704,SAE,SAE,0,0
12140,3,0,3,0,1,ion pay for pussy because her pussy priceless i go fishin in it and i aint a pisces,1,0.6864938143331747,SAE,AAE,0,1
11997,3,0,3,0,1,iggy azaelia is no one hit wonder she is a bad bitch,1,0.5908366543694084,SAE,SAE,0,0
14906,3,0,0,3,2,rt chlldhoodruiner she paid 5 to hold the monkey and look what he did this monkey real af,0,0.7751749378581696,SAE,AAE,0,1
23141,3,0,3,0,1,when i wanna nut an she wanna nut at the same time im peyton manning this bitch audible omha,1,0.5824682284142471,SAE,SAE,0,0
17107,3,0,3,0,1,rt null_hypothesiz omg you own a microwave fancy bitch,1,0.07846822378750704,SAE,SAE,0,0
14861,3,0,0,3,2,rt bruceforce study these birds closely see if you can spot the female it can be done even with limited bird watching skills,0,0.26926732487981947,SAE,SAE,0,0
4014,3,0,3,0,1,leelucas_ bitch thats why im bouta go to waffle,1,0.9679602315812097,AAE,AAE,1,1
